timestamp,SWDOWN,lat_min,lat_max,lon_min,lon_max,date,hour,day,month
2019-05-04 07:00:00,91.15886,19.3,19.75,-99.26,-98.88,2019-05-04,7,4,5
2019-05-04 07:00:00,84.91676,19.3,19.75,-99.26,-98.88,2019-05-04,7,4,5
2019-05-04 07:00:00,91.33803,19.3,19.75,-99.26,-98.88,2019-05-04,7,4,5
2019-05-04 07:00:00,38.550106,19.3,19.75,-99.26,-98.88,2019-05-04,7,4,5
2019-05-04 08:00:00,344.20435,19.3,19.75,-99.26,-98.88,2019-05-04,8,4,5
2019-05-04 08:00:00,352.90955,19.3,19.75,-99.26,-98.88,2019-05-04,8,4,5
2019-05-04 08:00:00,353.1315,19.3,19.75,-99.26,-98.88,2019-05-04,8,4,5
2019-05-04 08:00:00,347.4515,19.3,19.75,-99.26,-98.88,2019-05-04,8,4,5
2019-05-04 09:00:00,606.86365,19.3,19.75,-99.26,-98.88,2019-05-04,9,4,5
2019-05-04 09:00:00,607.9142,19.3,19.75,-99.26,-98.88,2019-05-04,9,4,5
2019-05-04 09:00:00,606.6798,19.3,19.75,-99.26,-98.88,2019-05-04,9,4,5
2019-05-04 09:00:00,592.4702,19.3,19.75,-99.26,-98.88,2019-05-04,9,4,5
2019-05-04 10:00:00,826.0083,19.3,19.75,-99.26,-98.88,2019-05-04,10,4,5
2019-05-04 10:00:00,825.4888,19.3,19.75,-99.26,-98.88,2019-05-04,10,4,5
2019-05-04 10:00:00,824.88293,19.3,19.75,-99.26,-98.88,2019-05-04,10,4,5
2019-05-04 10:00:00,819.28937,19.3,19.75,-99.26,-98.88,2019-05-04,10,4,5
2019-05-04 11:00:00,988.50323,19.3,19.75,-99.26,-98.88,2019-05-04,11,4,5
2019-05-04 11:00:00,990.1673,19.3,19.75,-99.26,-98.88,2019-05-04,11,4,5
2019-05-04 11:00:00,989.85095,19.3,19.75,-99.26,-98.88,2019-05-04,11,4,5
2019-05-04 11:00:00,990.56396,19.3,19.75,-99.26,-98.88,2019-05-04,11,4,5
2019-05-04 12:00:00,1088.3184,19.3,19.75,-99.26,-98.88,2019-05-04,12,4,5
2019-05-04 12:00:00,1087.4791,19.3,19.75,-99.26,-98.88,2019-05-04,12,4,5
2019-05-04 12:00:00,1087.9152,19.3,19.75,-99.26,-98.88,2019-05-04,12,4,5
2019-05-04 12:00:00,1085.6709,19.3,19.75,-99.26,-98.88,2019-05-04,12,4,5
